Distance (mm),T (C),P (atm),H2,O2,H2O,CH4,CO,CO2,AR,PT(S),H(S),H2O(S),OH(S),CO(S),CO2(S),CH3(S),CH2(S),CH(S),C(S),O(S)
0.78,800.0000000000001,1.0,0.20718909099920058,5.114033721934048e-22,0.42272686585242863,0.02148206061176312,0.043322705628929786,0.2716352730002648,0.03364400390741293,0.9382021774509403,0.024045961817748235,0.0008389521078843728,3.535521344277762e-06,0.035897925362944984,1.9922133602091098e-07,3.831509066177895e-09,2.2676043653068787e-11,2.01722343518967e-12,0.0010112398530018757,4.808598912423091e-09
0.795,800.0000000000001,0.9999999999999999,0.2078009920086861,5.074664167154586e-22,0.4222778812061671,0.02125249664616094,0.04348095469579771,0.27155848211395056,0.033629193329237674,0.9380756779508354,0.024079369141439114,0.0008379480470696947,3.5265005781702267e-06,0.036009352475271615,1.991381574394559e-07,3.782020211126427e-09,2.2350867920411447e-11,1.985693137884144e-12,0.0009939181508841844,4.7894089094349176e-09
0.81,800.0000000000001,1.000000000000005,0.20839910153429816,5.036527879465335e-22,0.4218390788381184,0.021028018388507527,0.04363593351064522,0.2714831568670372,0.033614710861393476,0.9379518149098883,0.024111965147122494,0.0008369667816358843,3.517711974771612e-06,0.03611836375439591,1.9905662843083718e-07,3.733806653335846e-09,2.203489865413196e-11,1.955122765393834e-12,0.0009771641098105044,4.770749087103326e-09
0.825,800.0000000000001,0.9999999999999999,0.20898395430620403,4.999563251280377e-22,0.42141006215956117,0.02080843116784567,0.04378776044580433,0.27140924797652644,0.0336005439440582,0.9378304938555052,0.02414378312317071,0.0008360074252567608,3.5091456034357188e-06,0.03622504968401238,1.989766919148086e-07,3.6868154198331438e-09,2.172772376902678e-11,1.925466890508132e-12,0.0009609493266975905,4.75259556560006e-09
0.8400000000000001,800.0000000000001,0.9999999999999999,0.20955605489125492,4.963713911779992e-22,0.42099045704358373,0.02059355119105452,0.04393654752310151,0.2713367086311086,0.03358668071989668,0.9377116252764881,0.024174854400674944,0.0008350691416534682,3.5007921351991586e-06,0.036329495782628944,1.9889829373423838e-07,3.640996605173171e-09,2.1428956546666495e-11,1.8966830094033953e-12,0.0009452473088795768,4.734925967481565e-09
0.8550000000000001,800.0000000000001,0.9999999999999999,0.21011588013175717,4.928926926908873e-22,0.42057990998152006,0.02038320466746427,0.04408240094200798,0.2712654943008309,0.03357310997641944,0.9375951242228924,0.02420520851398823,0.0008341511404925892,3.4926427922806174e-06,0.036431783016118914,1.9882138242618562e-07,3.5963031187991053e-09,2.1138233490995152e-11,1.868731289296104e-12,0.0009300333053046685,4.717719289874925e-09
0.87,800.0000000000001,0.9999999999999997,0.2106638810724711,4.895152782764103e-22,0.4201780866485453,0.020177227120503714,0.04422542145561894,0.2711955626009178,0.033559821101943096,0.937480910017579,0.024234873330720743,0.0008332526742044846,3.4846893072650643e-06,0.03653198809896572,1.9874590905675596e-07,3.552690493221084e-09,2.0855212632037082e-11,1.841574363839565e-12,0.0009152841669722915,4.700955798928753e-09
0.885,800.0000000000001,0.9999999999999999,0.21120048468937339,4.862345147753309e-22,0.41978467063245845,0.019975462767682754,0.044365704704786076,0.271126873159081,0.033546804046618396,0.9373689060005099,0.02426387516849351,0.0008323730351617152,3.476923886589897e-06,0.03663018376278483,1.9867182706581928e-07,3.5101167058464444e-09,2.0579571965609174e-11,1.8151771461865345e-12,0.0009009782202097402,4.684616935289951e-09
0.9,800.0000000000001,0.9999999999999997,0.21172609569236084,4.830460446148913e-22,0.4193993620716797,0.019777763872644526,0.04450334160698101,0.2710593874771448,0.033534049279189196,0.9372590392314767,0.02429223891319155,0.0008315115526472996,3.4693391735037683e-06,0.03672643906011009,1.9859909209911986e-07,3.468541994151242e-09,2.0311007892057366e-11,1.7895066460680882e-12,0.0008870951449834522,4.668685220727836e-09
0.915,800.0000000000001,0.9999999999999997,0.21224109802427193,4.799457964552438e-22,0.41902187652453105,0.01958399021173517,0.044638418660434984,0.27099306882672813,0.03352154775229871,0.9371512402555063,0.02431998811882763,0.0008306675903436007,3.4619282167405932e-06,0.03682081960577028,1.9852766187891268e-07,3.427928705557407e-09,2.0049233915768633e-11,1.7645318151170492e-12,0.0008736158707886071,4.65314417819098e-09
